City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Shirgaon,IN,2021-01-19 19:28:08,19.7,72.7,75.31,49,0,6.17
294,Chokurdakh,RU,2021-01-19 19:28:08,70.6333,147.9167,-37.12,83,30,4.63
295,Yumen,CN,2021-01-19 19:28:08,40.2833,97.2,18.23,72,98,5.12
296,Maputo,MZ,2021-01-19 19:28:08,-25.9653,32.5892,80.01,69,20,6.91
297,Elko,US,2021-01-19 19:28:08,41.0002,-115.5012,36.0,47,0,18.01
298,San Rafael,AR,2021-01-19 19:28:08,-34.6177,-68.3301,92.03,15,0,13.38
299,Alice Springs,AU,2021-01-19 19:25:11,-23.7,133.8833,77.0,36,46,3.44
300,Kosa,RU,2021-01-19 19:28:08,59.9445,54.9977,-6.7,89,100,3.06
301,Shaoyang,CN,2021-01-19 19:28:09,27.2315,111.4525,48.85,50,0,2.84
302,Inuvik,CA,2021-01-19 19:28:09,68.3499,-133.7218,-7.6,77,100,3.44
303,Ratnagiri,IN,2021-01-19 19:26:06,16.9833,73.3,78.15,71,0,6.69
304,Upernavik,GL,2021-01-19 19:28:09,72.7868,-56.1549,15.21,75,100,7.38
305,Wamba,NG,2021-01-19 19:28:09,8.9333,8.6,77.95,17,48,4.34
306,Kurchum,KZ,2021-01-19 19:28:09,48.5722,83.6542,13.51,89,100,3.29
307,Manggar,ID,2021-01-19 19:28:09,-2.8833,108.2667,78.48,82,100,10.83
308,Turinskaya Sloboda,RU,2021-01-19 19:28:09,57.6232,64.3858,-3.59,89,100,6.91
309,Raudeberg,NO,2021-01-19 19:28:10,61.9875,5.1352,37.0,68,77,7.63
310,Tabou,CI,2021-01-19 19:28:10,4.423,-7.3528,80.1,79,2,4.54
311,Sungairaya,ID,2021-01-19 19:28:10,0.7,108.9,76.48,91,100,7.31
312,Agua Verde,MX,2021-01-19 19:28:10,22.9,-106.05,75.99,46,90,3.44
313,Miro Khan,PK,2021-01-19 19:28:10,27.7599,68.0921,51.8,76,0,4.29
314,Maues,BR,2021-01-19 19:28:10,-3.3836,-57.7186,84.34,78,59,0.47
315,Panubigan,PH,2021-01-19 19:28:10,7.4281,123.3466,78.78,83,100,2.48
316,High Level,CA,2021-01-19 19:28:10,58.5169,-117.136,19.4,100,90,3.44
317,Ahuimanu,US,2021-01-19 19:28:11,21.4447,-157.8378,75.2,73,75,9.22
318,Ust-Karsk,RU,2021-01-19 19:28:11,52.7011,118.8077,-4.74,88,100,1.19
319,Victoria,HK,2021-01-19 19:24:16,22.2855,114.1577,62.01,71,59,22.15
320,Hinche,HT,2021-01-19 19:28:11,19.15,-72.0167,86.0,51,75,12.66
321,Balakhta,RU,2021-01-19 19:28:11,55.38,91.6,-6.9,89,100,7.74
322,Garden City,US,2021-01-19 19:27:50,42.3256,-83.331,34.0,59,90,16.11
323,Severnyy,RU,2021-01-19 19:28:12,50.677,36.5532,3.2,85,75,8.95
324,Krutinka,RU,2021-01-19 19:28:12,56.0055,71.5113,-14.98,86,0,4.72
325,Klaksvik,FO,2021-01-19 19:28:12,62.2266,-6.589,35.6,87,20,17.27
326,Bowen,AU,2021-01-19 19:23:36,-20.0167,148.2333,71.6,94,75,4.61
327,Anadyr,RU,2021-01-19 19:28:12,64.75,177.4833,-31.0,68,0,11.18
328,Comodoro Rivadavia,AR,2021-01-19 19:28:12,-45.8667,-67.5,77.0,44,20,16.11
329,Hasaki,JP,2021-01-19 19:28:12,35.7333,140.8333,28.4,54,0,6.91
330,Zernograd,RU,2021-01-19 19:28:12,46.8452,40.3083,7.14,95,100,5.21
331,Ugoofaaru,MV,2021-01-19 19:28:13,5.6667,73.0,81.88,67,0,7.36
332,Garissa,KE,2021-01-19 19:28:13,-0.4536,39.6401,86.41,32,58,4.18
333,Codrington,AU,2021-01-19 19:28:13,-38.2667,141.9667,46.54,91,0,4.97
334,Nikolayevsk-Na-Amure,RU,2021-01-19 19:28:13,53.1406,140.73,-19.32,79,0,8.08
335,Marawi,PH,2021-01-19 19:28:13,7.9986,124.2928,73.99,97,100,3.0
336,Katherine,AU,2021-01-19 19:28:13,-14.4667,132.2667,77.0,94,40,5.75
337,Praya,CV,2021-01-19 19:28:13,14.9215,-23.5087,71.6,64,100,20.71
338,Clyde River,CA,2021-01-19 19:28:13,70.4692,-68.5914,-0.4,92,90,10.36
339,Mantua,IT,2021-01-19 19:28:14,45.1667,10.7833,32.0,100,90,3.44
340,Caravelas,BR,2021-01-19 19:28:14,-17.7125,-39.2481,82.54,61,0,9.19
341,Fauske,NO,2021-01-19 19:28:14,67.2588,15.3918,30.2,59,0,25.32
342,Cherskiy,RU,2021-01-19 19:28:14,68.75,161.3,-40.22,81,100,6.55
343,Ha Tinh,VN,2021-01-19 19:28:14,18.3333,105.9,56.37,87,47,3.49
344,Baker City,US,2021-01-19 19:28:15,44.7749,-117.8344,35.6,55,1,2.93
345,Zhangye,CN,2021-01-19 19:28:15,38.9342,100.4517,22.95,60,64,6.62
346,Anicuns,BR,2021-01-19 19:28:15,-16.4611,-49.9617,79.0,79,100,5.01
347,Amapa,BR,2021-01-19 19:28:15,1.0,-52.0,78.4,93,100,4.74
348,Sechura,PE,2021-01-19 19:28:15,-5.5569,-80.8222,83.03,50,100,11.54
349,Smithers,CA,2021-01-19 19:28:15,54.7804,-127.1743,33.8,93,75,10.36
350,Northam,GB,2021-01-19 19:28:15,51.0333,-4.2167,53.01,95,100,18.01
351,Srednekolymsk,RU,2021-01-19 19:28:15,67.45,153.6833,-44.64,79,39,4.18
352,Serov,RU,2021-01-19 19:28:16,59.6033,60.5787,-4.77,91,100,4.97
353,Sal Rei,CV,2021-01-19 19:28:16,16.1833,-22.9167,71.6,64,100,16.11
354,Harsud,IN,2021-01-19 19:28:16,22.1,76.7333,66.56,44,0,6.69
355,Matara,LK,2021-01-19 19:24:25,5.9485,80.5353,75.76,90,96,4.41
356,Toyooka,JP,2021-01-19 19:28:16,35.5333,134.8333,31.03,94,99,1.1
357,Aranos,NA,2021-01-19 19:28:16,-24.1333,19.1167,82.92,39,58,6.02
358,Zaysan,KZ,2021-01-19 19:28:16,47.4667,84.8667,15.33,92,100,2.82
359,Tricase,IT,2021-01-19 19:28:16,39.9304,18.3553,46.4,81,0,3.74
360,Banda Aceh,ID,2021-01-19 19:28:17,5.5577,95.3222,76.87,85,76,9.42
361,Najran,SA,2021-01-19 19:28:17,17.4924,44.1277,59.0,20,0,2.3
362,Karratha,AU,2021-01-19 19:28:17,-20.7377,116.8463,89.13,56,72,11.52
363,Panguna,PG,2021-01-19 19:28:17,-6.3164,155.4848,67.39,96,4,1.66
364,Amazar,RU,2021-01-19 19:28:17,53.858,120.875,-14.46,86,100,1.97
365,San Cristobal,VE,2021-01-19 19:27:56,7.7669,-72.225,87.8,51,40,11.5
366,Mizan Teferi,ET,2021-01-19 19:28:17,6.9833,35.5833,72.45,47,74,1.72
367,Zhigansk,RU,2021-01-19 19:28:18,66.7697,123.3711,-53.16,73,49,4.68
368,Shilka,RU,2021-01-19 19:28:18,51.85,116.0333,-7.6,88,95,2.68
369,Xingcheng,CN,2021-01-19 19:28:18,40.6167,120.7167,27.07,98,99,8.72
370,Tygda,RU,2021-01-19 19:28:18,53.1167,126.3333,-21.95,86,100,7.81
371,Marsala,IT,2021-01-19 19:28:18,37.7966,12.4352,55.99,87,20,6.91
372,Swan River,CA,2021-01-19 19:28:18,52.1058,-101.2676,-0.4,85,100,10.36
373,Neepawa,CA,2021-01-19 19:25:35,50.2289,-99.4664,-2.2,71,40,11.5
374,Turukhansk,RU,2021-01-19 19:28:18,65.8167,87.9833,-21.53,87,100,5.23
375,Nuevo Progreso,MX,2021-01-19 19:28:18,23.1667,-97.95,75.99,58,94,8.01
376,Finschhafen,PG,2021-01-19 19:28:19,-6.6024,147.8681,80.55,77,82,8.21
377,Derzhavinsk,KZ,2021-01-19 19:28:19,51.1,66.3167,8.58,94,100,15.68
378,Los Llanos De Aridane,ES,2021-01-19 19:28:19,28.6585,-17.9182,62.6,72,40,4.56
379,Marsh Harbour,BS,2021-01-19 19:28:19,26.5412,-77.0636,69.48,57,0,12.53
380,Kirakira,SB,2021-01-19 19:28:19,-10.4544,161.9205,80.74,76,40,4.5
381,Nioaque,BR,2021-01-19 19:28:19,-21.1353,-55.83,74.1,95,100,2.04
382,Grootfontein,NA,2021-01-19 19:28:19,-19.5667,18.1167,71.6,83,100,5.75
383,Rio Gallegos,AR,2021-01-19 19:28:19,-51.6226,-69.2181,69.8,32,20,23.02
384,Esperance,AU,2021-01-19 19:28:20,-33.8667,121.9,71.6,53,31,17.27
385,Boende,CD,2021-01-19 19:28:20,-0.2167,20.8667,76.69,72,100,1.86
386,Chinsali,ZM,2021-01-19 19:28:20,-10.5414,32.0816,66.61,89,100,2.01
387,Urucui,BR,2021-01-19 19:28:20,-7.2294,-44.5561,85.93,59,100,2.35
388,Los Algarrobos,PA,2021-01-19 19:28:20,8.5,-82.4333,93.2,31,20,13.8
389,Valdivia,CL,2021-01-19 19:28:20,-39.8142,-73.2459,86.0,37,0,9.22
390,Dubuque,US,2021-01-19 19:26:38,42.4833,-90.8668,30.0,93,90,14.97
391,Chapleau,CA,2021-01-19 19:28:20,47.8405,-83.4034,5.0,72,90,9.22
392,Francistown,BW,2021-01-19 19:27:54,-21.17,27.5079,69.28,76,50,12.24
393,Wattens,AT,2021-01-19 19:28:21,47.2722,11.5993,34.0,86,75,5.75
394,Olavarria,AR,2021-01-19 19:28:21,-36.8927,-60.3225,88.0,31,0,5.01
395,Tsabong,BW,2021-01-19 19:28:21,-26.0217,22.401,84.11,44,96,8.75
396,Bereda,ES,2021-01-19 19:28:21,43.2686,-7.5406,48.99,57,100,14.0
397,Las Vegas,US,2021-01-19 19:26:24,36.175,-115.1372,57.0,22,1,16.11
398,Bambari,CF,2021-01-19 19:28:21,5.768,20.6757,79.68,19,25,2.48
399,Sydney,AU,2021-01-19 19:28:21,-33.8679,151.2073,66.99,68,90,13.8
400,Sao Miguel Do Araguaia,BR,2021-01-19 19:28:21,-13.275,-50.1628,84.88,63,100,4.81
401,Mar Del Plata,AR,2021-01-19 19:28:21,-38.0023,-57.5575,73.4,68,0,14.97
402,Ust-Shonosha,RU,2021-01-19 19:28:22,61.1531,41.343,8.82,95,84,6.08
403,Kijang,KR,2021-01-19 19:27:05,35.2442,129.2139,24.8,50,0,2.3
404,Scarborough,GB,2021-01-19 19:23:45,54.2797,-0.4044,48.0,94,100,5.01
405,Sawtell,AU,2021-01-19 19:28:22,-30.3833,153.1,66.2,94,90,8.05
406,Salinopolis,BR,2021-01-19 19:28:22,-0.6136,-47.3561,81.45,77,100,10.94
407,Maddur,IN,2021-01-19 19:28:22,12.6,77.0667,68.45,71,10,5.91
408,Akalgarh,IN,2021-01-19 19:28:22,29.8167,75.8833,52.9,62,0,6.11
409,Stromness,GB,2021-01-19 19:28:23,58.965,-3.296,35.6,93,20,1.14
410,Sobreira,PT,2021-01-19 19:28:23,41.5237,-7.8023,48.99,8,100,3.89
411,Eyl,SO,2021-01-19 19:28:23,7.9803,49.8164,75.96,67,2,17.81
412,Salalah,OM,2021-01-19 19:28:23,17.0151,54.0924,73.4,40,0,3.44
413,Lasa,IT,2021-01-19 19:28:23,46.6166,10.7002,28.99,73,0,3.44
414,Shwebo,MM,2021-01-19 19:28:23,22.5667,95.7,64.96,70,28,4.83
415,Cap Malheureux,MU,2021-01-19 19:28:23,-19.9842,57.6142,80.01,86,38,9.46
416,Truth Or Consequences,US,2021-01-19 19:28:23,33.1284,-107.2528,52.0,32,1,10.36
417,Aklavik,CA,2021-01-19 19:28:23,68.2191,-135.0107,-0.4,85,75,12.66
418,Yulara,AU,2021-01-19 19:28:23,-25.2406,130.9889,73.4,21,0,6.91
419,Agirish,RU,2021-01-19 19:28:24,61.9247,63.0231,-10.39,85,92,9.13
420,Soyo,AO,2021-01-19 19:24:13,-6.1349,12.3689,80.33,77,22,6.31
421,Zenzeli,RU,2021-01-19 19:28:24,45.9241,47.0474,23.81,87,30,5.46
422,Talara,PE,2021-01-19 19:28:24,-4.5772,-81.2719,87.8,48,40,13.8
423,Bourail,NC,2021-01-19 19:28:24,-21.5667,165.4833,78.13,85,94,2.21
424,Shingu,JP,2021-01-19 19:24:00,33.7333,135.9833,31.57,90,0,6.51
425,Faxinal,BR,2021-01-19 19:28:24,-24.0003,-51.3194,73.72,96,83,2.19
426,Kantunilkin,MX,2021-01-19 19:28:24,21.0917,-87.45,78.8,69,75,16.11
427,Satipo,PE,2021-01-19 19:28:25,-11.2522,-74.6386,85.03,50,54,2.98
428,Olinda,BR,2021-01-19 19:28:25,-8.0089,-34.8553,80.6,65,40,9.22
429,Wattegama,LK,2021-01-19 19:28:25,6.7989,81.4808,75.2,100,75,1.14
430,Ahipara,NZ,2021-01-19 19:28:25,-35.1667,173.1667,63.46,79,100,11.95
431,Sasolburg,ZA,2021-01-19 19:24:32,-26.8136,27.817,73.38,36,100,2.1
432,Poum,NC,2021-01-19 19:28:25,-20.2333,164.0167,76.06,88,100,1.97
433,Rancho Cordova,US,2021-01-19 19:26:27,38.5891,-121.3027,62.01,23,1,23.02
434,Ouango,CF,2021-01-19 19:28:26,4.3133,22.5552,76.37,30,0,1.03
435,Chicama,PE,2021-01-19 19:28:26,-7.8447,-79.1469,69.8,83,20,9.22
436,Sao Joao Da Barra,BR,2021-01-19 19:28:26,-21.6403,-41.0511,86.0,54,0,23.02
437,Tambovka,RU,2021-01-19 19:28:26,50.0969,128.0489,-13.0,70,0,4.47
438,Saint-Augustin,CA,2021-01-19 19:23:53,51.226,-58.6502,25.68,91,26,10.89
439,Gacko,BA,2021-01-19 19:28:26,43.1672,18.5353,33.8,64,75,2.3
440,Berbera,SO,2021-01-19 19:28:27,10.4396,45.0143,76.51,63,0,7.99
441,Lompoc,US,2021-01-19 19:23:43,34.6391,-120.4579,57.2,71,1,1.54
442,Koroni,GR,2021-01-19 19:28:27,36.8,21.95,46.0,56,0,6.91
443,Puerto Escondido,MX,2021-01-19 19:28:27,15.85,-97.0667,82.4,74,40,16.11
444,Port Lincoln,AU,2021-01-19 19:28:27,-34.7333,135.8667,61.3,78,0,11.01
445,Shieli,KZ,2021-01-19 19:28:27,44.1667,66.75,39.25,83,100,6.87
446,Yarkovo,RU,2021-01-19 19:28:27,57.4028,67.0786,-7.83,88,100,5.08
447,Lakes Entrance,AU,2021-01-19 19:23:58,-37.8811,147.981,48.99,91,0,3.67
448,Pathalgaon,IN,2021-01-19 19:28:28,22.5667,83.4667,64.49,51,0,4.05
449,Kajaani,FI,2021-01-19 19:28:28,64.2273,27.7285,21.2,93,90,2.3
450,Ewa Beach,US,2021-01-19 19:26:48,21.3156,-158.0072,75.2,83,20,4.61
451,Ponta Delgada,PT,2021-01-19 19:28:28,37.7333,-25.6667,59.0,72,40,20.71
452,Talcahuano,CL,2021-01-19 19:28:28,-36.7167,-73.1167,60.8,82,40,16.11
453,Tilichiki,RU,2021-01-19 19:28:28,60.4667,166.1,-26.84,84,100,14.34
454,Moba,CN,2021-01-19 19:28:28,33.2288,105.0179,28.35,95,100,3.0
455,Missoula,US,2021-01-19 19:28:28,47.0166,-113.8009,30.99,80,1,4.52
456,Clovis,US,2021-01-19 19:28:28,36.8252,-119.7029,64.0,36,1,3.44
457,Nalut,LY,2021-01-19 19:23:50,30.3333,10.85,49.91,47,100,9.82
458,Honiara,SB,2021-01-19 19:25:10,-9.4333,159.95,78.08,83,99,4.79
459,Mezhdurechensk,RU,2021-01-19 19:28:29,53.6942,88.0603,-6.45,90,97,0.43
460,Leshukonskoye,RU,2021-01-19 19:28:29,64.8989,45.7622,15.42,96,100,8.23
461,Vila Velha,BR,2021-01-19 19:24:01,-20.3297,-40.2925,87.8,45,20,18.41
462,Faanui,PF,2021-01-19 19:28:29,-16.4833,-151.75,81.01,73,5,13.56
463,Antofagasta,CL,2021-01-19 19:28:29,-23.65,-70.4,75.0,64,20,16.11
464,Panama City,PA,2021-01-19 19:28:29,8.9936,-79.5197,90.0,58,20,16.11
465,Mehamn,NO,2021-01-19 19:28:29,71.0357,27.8492,24.8,93,90,20.71
466,Dingle,PH,2021-01-19 19:28:30,10.9995,122.6711,72.36,93,98,5.32
467,Grand Gaube,MU,2021-01-19 19:23:58,-20.0064,57.6608,81.0,86,56,9.06
468,Oktyabrskiy,RU,2021-01-19 19:28:30,54.4815,53.471,1.26,93,100,2.64
469,Kupang,ID,2021-01-19 19:28:30,-10.1667,123.5833,77.23,88,100,2.86
470,Verkhnevilyuysk,RU,2021-01-19 19:28:30,63.4453,120.3167,-46.68,77,100,7.07
471,Sao Filipe,CV,2021-01-19 19:28:30,14.8961,-24.4956,74.23,64,100,6.42
472,Axim,GH,2021-01-19 19:28:30,4.8699,-2.2405,79.5,84,50,7.49
473,Kungurtug,RU,2021-01-19 19:28:30,50.5994,97.5228,4.37,85,64,1.86
474,Grimshaw,CA,2021-01-19 19:28:31,56.1834,-117.6027,37.4,65,75,12.66
475,Berlevag,NO,2021-01-19 19:28:31,70.8578,29.0864,26.6,68,75,25.32
476,Oriximina,BR,2021-01-19 19:28:31,-1.7656,-55.8661,89.73,53,100,1.23
477,Qasigiannguit,GL,2021-01-19 19:28:31,68.8193,-51.1922,26.6,54,75,4.61
478,Sanming,CN,2021-01-19 19:28:31,26.2486,117.6186,44.92,80,0,2.42
479,Beyla,GN,2021-01-19 19:28:31,8.6833,-8.6333,80.31,16,0,2.8
480,Pampa,US,2021-01-19 19:28:31,35.5362,-100.9599,39.2,52,1,13.8
481,La Romana,DO,2021-01-19 19:25:37,18.4273,-68.9728,82.4,74,75,4.61
482,Ibra,OM,2021-01-19 19:28:31,22.6906,58.5334,59.67,54,0,0.09
483,Boundiali,CI,2021-01-19 19:28:32,9.5217,-6.4869,81.03,15,0,4.61
484,Shubarshi,KZ,2021-01-19 19:28:32,48.5872,57.1869,2.62,93,86,12.06
485,Koungheul,SN,2021-01-19 19:28:32,13.9833,-14.8,85.39,12,1,7.65
486,Treinta Y Tres,UY,2021-01-19 19:28:32,-33.2333,-54.3833,87.26,28,0,7.4
487,Sao Jose Da Coroa Grande,BR,2021-01-19 19:28:32,-8.8978,-35.1478,81.82,68,74,11.23
488,Rincon,US,2021-01-19 19:28:32,32.296,-81.2354,64.0,25,20,4.61
489,Asha,RU,2021-01-19 19:28:32,54.9973,57.2722,12.88,95,100,1.1
490,Savonlinna,FI,2021-01-19 19:28:32,61.8699,28.88,28.4,93,90,3.44
491,Baijiantan,CN,2021-01-19 19:28:33,45.6333,85.1833,7.25,90,100,3.49
492,San Carlos,VE,2021-01-19 19:28:33,9.6612,-68.5827,87.15,49,97,1.23
493,Svetlaya,RU,2021-01-19 19:28:33,46.5389,138.3297,-3.21,76,0,7.27
494,Tokur,RU,2021-01-19 19:28:33,53.1333,132.9,-35.09,81,0,3.56
495,Moron,AR,2021-01-19 19:28:12,-34.6534,-58.6198,91.4,25,0,5.75
496,Aitape,PG,2021-01-19 19:28:33,-3.1374,142.3475,77.59,84,100,2.93
497,Farso,DK,2021-01-19 19:28:33,56.7728,9.3393,35.01,94,100,1.01
498,Jardim,BR,2021-01-19 19:28:33,-21.4803,-56.1381,73.69,96,100,2.95
499,Manawar,IN,2021-01-19 19:28:34,22.2333,75.0833,70.84,27,0,3.85
500,Sao Felix Do Xingu,BR,2021-01-19 19:28:34,-6.6447,-51.995,80.89,88,100,1.48
501,Quelimane,MZ,2021-01-19 19:28:34,-17.8786,36.8883,84.2,89,40,2.3
502,Port Hardy,CA,2021-01-19 19:26:11,50.6996,-127.4199,44.6,93,90,9.22
503,San Felipe,VE,2021-01-19 19:24:20,10.3399,-68.7425,80.92,63,43,9.33
504,Portland,US,2021-01-19 19:28:01,45.5234,-122.6762,48.0,75,75,4.61
505,Charters Towers,AU,2021-01-19 19:28:34,-20.1,146.2667,71.94,95,92,4.63
506,Staraya Mayna,RU,2021-01-19 19:28:34,54.6,48.95,-5.8,77,51,6.71
507,Conde,BR,2021-01-19 19:28:34,-7.2597,-34.9075,84.2,70,40,13.8
508,Dicabisagan,PH,2021-01-19 19:28:35,17.0818,122.4157,76.66,87,100,13.67
509,Razole,IN,2021-01-19 19:28:35,16.4833,81.8333,65.41,89,0,1.99
510,North Bend,US,2021-01-19 19:28:35,43.4065,-124.2243,51.8,46,1,9.22
511,Cerro Largo,BR,2021-01-19 19:28:35,-28.1486,-54.7381,84.2,65,40,16.11
512,Luwuk,ID,2021-01-19 19:28:35,-0.9516,122.7875,78.93,78,100,2.13
513,Bayangol,RU,2021-01-19 19:28:35,50.6977,103.4656,1.89,86,0,3.62
514,Saint-Joseph,RE,2021-01-19 19:28:35,-21.3667,55.6167,84.2,70,75,3.44
515,Ambon,ID,2021-01-19 19:28:35,-3.6954,128.1814,82.99,90,100,4.36
516,Cooma,AU,2021-01-19 19:28:36,-36.2333,149.1333,48.2,76,90,1.14
517,Sorland,NO,2021-01-19 19:28:36,67.667,12.6934,35.6,64,0,19.57
518,Kendari,ID,2021-01-19 19:28:36,-3.945,122.4989,76.23,86,100,2.77
519,Limon,CR,2021-01-19 19:28:36,10.0,-83.0333,82.4,69,75,11.5
520,Henties Bay,NA,2021-01-19 19:28:36,-22.116,14.2845,66.99,88,100,8.59
521,Grindavik,IS,2021-01-19 19:28:36,63.8424,-22.4338,33.8,80,75,23.02
522,Hohhot,CN,2021-01-19 19:28:37,40.8106,111.6522,8.6,61,0,6.71
523,Kalat,PK,2021-01-19 19:28:37,29.0225,66.5916,41.58,67,0,1.14
524,Bay Roberts,CA,2021-01-19 19:28:37,47.5999,-53.2648,37.0,82,97,5.01
525,Laguna,US,2021-01-19 19:28:37,38.421,-121.4238,62.01,21,1,23.02
526,Loyga,RU,2021-01-19 19:28:37,61.0784,44.6075,2.52,95,98,5.01
527,Wagga Wagga,AU,2021-01-19 19:28:37,-35.1167,147.3667,59.0,63,0,6.91
528,Takoradi,GH,2021-01-19 19:28:37,4.8845,-1.7554,79.66,85,47,8.37
529,Santarem,BR,2021-01-19 19:28:37,-2.4431,-54.7083,87.8,66,20,4.61
530,Ust-Uda,RU,2021-01-19 19:28:38,54.1742,103.0304,3.51,93,100,1.39
531,Terme,TR,2021-01-19 19:28:38,41.2092,36.9739,30.2,69,0,5.75
532,Dakar,SN,2021-01-19 19:28:38,14.6937,-17.4441,66.2,77,65,9.22
533,Awjilah,LY,2021-01-19 19:28:38,29.1081,21.2869,52.12,51,0,9.06
534,Koutiala,ML,2021-01-19 19:28:38,12.3917,-5.4642,81.34,14,0,8.03
535,Cozumel,MX,2021-01-19 19:28:38,20.5083,-86.9458,82.0,69,40,18.41
536,Matay,EG,2021-01-19 19:28:38,28.419,30.7792,53.24,60,100,8.5
537,Develi,TR,2021-01-19 19:28:39,38.3906,35.4922,14.0,85,0,1.14
538,Nuuk,GL,2021-01-19 19:25:23,64.1835,-51.7216,32.0,64,75,4.61
539,Waipawa,NZ,2021-01-19 19:23:57,-41.4122,175.5153,59.0,55,6,24.16
540,Gombong,ID,2021-01-19 19:28:39,-7.6072,109.5142,48.99,10,98,2.51
541,Karaton,ID,2021-01-19 19:28:39,-6.3424,106.1045,77.0,94,40,3.44
542,Atherton,GB,2021-01-19 19:28:39,53.5237,-2.4935,51.01,87,100,5.01
543,Birnin Kebbi,NG,2021-01-19 19:28:39,12.4539,4.1975,77.2,18,0,10.89
544,Udachnyy,RU,2021-01-19 19:28:39,66.4167,112.4,-57.51,51,100,1.81
545,Westport,US,2021-01-19 19:28:39,41.1415,-73.3579,41.0,45,90,13.8
546,Atagay,RU,2021-01-19 19:28:40,55.1033,99.3875,5.09,93,100,4.34
547,Saint Austell,GB,2021-01-19 19:28:40,50.3383,-4.7658,51.8,93,75,23.02
548,Beringovskiy,RU,2021-01-19 19:24:12,63.05,179.3167,-18.71,86,100,16.69
549,Ouesso,CG,2021-01-19 19:28:40,1.6136,16.0517,78.53,68,10,4.76
550,Naushki,RU,2021-01-19 19:28:40,50.3828,106.1056,3.24,89,0,1.43
551,Beinamar,TD,2021-01-19 19:28:40,8.6698,15.3813,77.43,17,3,4.59
552,Chateaubelair,VC,2021-01-19 19:28:40,13.2833,-61.25,78.8,83,75,16.11
553,Camana,PE,2021-01-19 19:28:40,-16.6228,-72.7111,75.9,64,0,8.84
554,Vaitape,PF,2021-01-19 19:28:41,-16.5167,-151.75,81.07,73,0,13.53
555,Halifax,CA,2021-01-19 19:27:03,44.6453,-63.5724,32.0,40,20,13.8
